City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Max Temp C
300,portland,45.5234,-122.6762,300.16,42,0,0.45,US,1720594393,27.010000000000048
301,vyselki,45.5794,39.6597,306.5,21,100,8.38,RU,1720594392,33.35000000000002
302,leh,34.1667,77.5833,291.23,24,1,2.85,IN,1720594496,18.08000000000004
303,keflavik,64.0049,-22.5624,283.39,93,75,6.69,IS,1720594497,10.240000000000009
304,mazabuka,-15.856,27.748,292.42,21,0,3.98,ZM,1720594498,19.27000000000004
305,hithadhoo,-0.6,73.0833,302.2,71,100,3.27,MV,1720594500,29.05000000000001
306,artvin,41.1667,41.8333,301.17,43,2,2.31,TR,1720594501,28.02000000000004
307,amos,48.5669,-78.1162,286.87,98,100,1.26,CA,1720594503,13.720000000000027
308,acapulco de juarez,16.8634,-99.8901,296.33,88,100,2.78,MX,1720594501,23.180000000000007
309,amursk,50.2261,136.8994,284.33,95,100,1.2,RU,1720594506,11.180000000000007
310,weno,7.4515,151.8468,304.12,79,75,4.12,FM,1720594507,30.970000000000027
311,palikir - national government center,6.9248,158.1611,302.56,74,40,3.6,FM,1720594508,29.410000000000025
312,selfoss,63.9331,-20.9971,283.73,83,62,2.94,IS,1720594509,10.580000000000041
313,shimanovsk,52.0,127.7,297.72,41,11,5.12,RU,1720594510,24.57000000000005
314,la passe,45.5549,-0.8967,292.28,90,99,1.91,FR,1720594512,19.129999999999995
315,maqat,47.65,53.3167,302.83,32,0,6.11,KZ,1720594513,29.680000000000007
316,debre mark'os,10.35,37.7333,290.47,72,80,2.3,ET,1720594514,17.32000000000005
317,haiku-pauwela,20.9219,-156.3051,297.62,82,40,6.17,US,1720594515,24.470000000000027
318,sao raimundo das mangabeiras,-7.0219,-45.4811,293.51,52,1,1.09,BR,1720594517,20.360000000000014
319,ancud,-41.8697,-73.8203,276.69,84,17,1.19,CL,1720594518,3.5400000000000205
320,ibiruba,-28.6275,-53.0897,278.86,94,100,2.93,BR,1720594519,5.710000000000036
321,tadine,-21.55,167.8833,295.25,82,0,7.63,NC,1720594520,22.100000000000023
322,alotau,-10.3069,150.4462,298.43,82,100,2.68,PG,1720594521,25.28000000000003
323,chitipa,-9.7024,33.2697,293.24,37,12,4.8,MW,1720594522,20.090000000000032
324,ghadamis,30.1337,9.5007,309.74,13,0,1.57,LY,1720594524,36.59000000000003
325,jianguang,28.1938,115.7836,309.61,48,38,3.74,CN,1720594525,36.460000000000036
326,celestun,20.8667,-90.4,299.39,84,100,4.4,MX,1720594526,26.24000000000001
327,saint-pierre,-21.3393,55.4781,296.97,53,75,6.17,RE,1720594527,23.82000000000005
328,spas-klepiki,55.1347,40.1767,297.55,64,85,4.17,RU,1720594528,24.400000000000034
329,marsh harbour,26.5412,-77.0636,301.27,77,100,4.27,BS,1720594530,28.120000000000005
330,linxia chengguanzhen,35.6003,103.2064,301.01,31,1,2.97,CN,1720594531,27.860000000000014
331,santa elena de uairen,4.6167,-61.1333,292.71,88,100,1.33,VE,1720594532,19.560000000000002
332,mount isa,-20.7333,139.5,299.02,19,14,3.6,AU,1720594533,25.870000000000005
333,zavoronezhskoye,52.8801,40.5526,301.58,42,3,3.06,RU,1720594534,28.430000000000007
334,fortaleza,-3.7227,-38.5247,300.22,78,40,5.14,BR,1720594536,27.07000000000005
335,aginskoye,51.1,114.53,307.65,19,22,3.86,RU,1720594537,34.5
336,guanica,17.9716,-66.908,300.85,52,0,2.55,PR,1720594538,27.700000000000045
337,sirte,31.2089,16.5887,300.97,56,0,3.02,LY,1720594539,27.82000000000005
338,fortuna,40.5982,-124.1573,288.11,95,100,0.0,US,1720594541,14.960000000000036
339,vorgashor,67.5833,63.95,298.76,38,0,3.35,RU,1720594543,25.610000000000014
340,glendive,47.1053,-104.7125,294.36,63,0,3.09,US,1720594544,21.210000000000036
341,aswan,24.0934,32.907,308.76,21,0,3.09,EG,1720594545,35.610000000000014
342,daru,-9.0763,143.2092,298.11,80,93,7.39,PG,1720594546,24.960000000000036
343,san isidro,-12.1167,-77.05,289.1,89,100,2.57,PE,1720594548,15.950000000000045
344,saldanha,-33.0117,17.9442,286.18,85,100,5.97,ZA,1720594549,13.03000000000003
345,antsiranana,-12.2787,49.2917,300.57,47,20,9.26,MG,1720594550,27.420000000000016
346,tete,-16.1564,33.5867,292.2,68,75,0.0,MZ,1720594551,19.05000000000001
347,dryden,49.7833,-92.7503,290.31,82,0,2.06,CA,1720594552,17.160000000000025
348,bakchar,57.0186,82.0711,295.8,46,58,2.1,RU,1720594554,22.650000000000034
349,kalmunai,7.4167,81.8167,305.92,55,35,4.81,LK,1720594555,32.77000000000004
350,fada,7.25,4.0667,296.29,96,100,1.34,NG,1720594556,23.140000000000043
351,villa emilio carranza,19.9667,-96.6,297.95,88,100,1.42,MX,1720594557,24.80000000000001
352,carloforte,39.145,8.3058,297.08,75,4,4.1,IT,1720594558,23.930000000000007
353,sao francisco de assis,-29.5503,-55.1311,275.21,96,10,2.41,BR,1720594560,2.0600000000000023
354,stara pazova,44.985,20.1608,302.53,68,0,2.57,RS,1720594561,29.379999999999995
355,tucuma,-0.1833,-50.05,297.96,91,6,3.12,BR,1720594562,24.810000000000002
356,talavera,15.6167,120.9333,305.76,56,100,2.45,PH,1720594564,32.610000000000014
357,nampula,-15.1165,39.2666,293.12,73,20,3.6,MZ,1720594566,19.970000000000027
358,luderitz,-26.6481,15.1594,288.0,40,0,2.77,NA,1720594567,14.850000000000023
359,gandu,-13.7439,-39.4867,293.05,97,98,0.47,BR,1720594568,19.900000000000034
360,waat,51.1454,6.4958,293.7,96,75,2.57,DE,1720594569,20.55000000000001
361,villa regina,-39.1,-67.0667,275.22,68,8,3.51,AR,1720594570,2.07000000000005
362,amarpur,25.0333,86.9,304.85,66,100,5.08,IN,1720594571,31.700000000000045
363,nadym,65.5333,72.5167,296.31,38,20,4.43,RU,1720594573,23.160000000000025
364,'ain benian,36.8028,2.9219,297.18,84,97,4.69,DZ,1720594574,24.03000000000003
365,manthani,18.65,79.6667,304.65,64,100,3.77,IN,1720594575,31.5
366,brisas de zicatela,15.8369,-97.0419,298.87,88,100,2.12,MX,1720594576,25.720000000000027
367,tanumah,27.1,44.1333,315.69,8,0,7.51,SA,1720594577,42.54000000000002
368,aykhal,66.0,111.5,293.73,58,98,6.54,RU,1720594579,20.58000000000004
369,piti village,13.4626,144.6933,304.43,76,40,5.66,GU,1720594580,31.28000000000003
370,novyy urgal,51.0736,132.5642,286.54,95,100,0.41,RU,1720594581,13.390000000000043
371,south hedland,-20.4089,118.5983,304.11,27,4,6.17,AU,1720594583,30.960000000000036
372,winnemucca,40.973,-117.7357,297.18,15,0,2.57,US,1720594584,24.03000000000003
373,nuku'alofa,-21.1333,-175.2,294.34,83,20,6.17,TO,1720594585,21.189999999999998
374,fort mcmurray,56.7268,-111.381,295.92,56,0,2.57,CA,1720594586,22.77000000000004
375,mahajanga,-15.7167,46.3167,299.16,44,0,7.72,MG,1720594587,26.010000000000048
376,colonia,50.9333,6.95,293.94,89,0,1.54,DE,1720594463,20.79000000000002
377,laiyang,36.9758,120.7136,303.92,29,0,5.4,CN,1720594590,30.77000000000004
378,bloemfontein,-29.1211,26.214,276.86,41,0,0.51,ZA,1720594373,3.7100000000000364
379,horta,38.5333,-28.6333,293.95,81,40,2.57,PT,1720594592,20.80000000000001
380,nishinoomote,30.7333,131.0,301.46,94,75,4.12,JP,1720594593,28.310000000000002
381,rouissat,31.9243,5.3502,306.19,15,40,2.06,DZ,1720594594,33.04000000000002
382,aasiaat,68.7098,-52.8699,274.94,98,100,3.73,GL,1720594595,1.7900000000000205
383,dunedin,-45.8742,170.5036,281.93,90,100,1.96,NZ,1720594597,8.78000000000003
384,madalena,41.2162,-8.3345,292.34,98,100,1.18,PT,1720594598,19.189999999999998
385,jindabyne,-36.4167,148.6333,281.8,78,87,0.89,AU,1720594599,8.650000000000034
386,hasaki,35.7333,140.8333,306.09,74,100,3.4,JP,1720594600,32.94
387,mweka,-4.85,21.5667,298.67,25,88,1.18,CD,1720594601,25.52000000000004
388,el granada,37.5027,-122.4694,290.66,92,100,4.63,US,1720594603,17.510000000000048
389,island harbour,50.724,-1.2758,290.19,68,7,3.58,GB,1720594604,17.04000000000002
390,saint-joseph,-21.3667,55.6167,296.36,61,0,4.44,RE,1720594605,23.210000000000036
391,tidjikja,18.5564,-11.4271,302.41,31,100,4.5,MR,1720594606,29.260000000000048
392,cuyo,10.8525,121.0086,300.79,79,100,3.01,PH,1720594607,27.640000000000043
393,whitby,54.4877,-0.615,289.34,96,98,0.45,GB,1720594609,16.189999999999998
394,sanya,18.2431,109.505,306.24,70,20,2.0,CN,1720594610,33.09000000000003
395,arraial do cabo,-22.9661,-42.0278,294.09,90,38,2.35,BR,1720594611,20.939999999999998
396,undurkhaan,47.3194,110.6556,303.73,31,34,2.29,MN,1720594612,30.58000000000004
397,kristiansund,63.1115,7.732,288.22,87,0,4.12,NO,1720594613,15.07000000000005
398,mugia,43.1041,-9.2179,292.13,98,100,4.52,ES,1720594614,18.980000000000018
399,mahibadhoo,3.7833,72.9667,301.9,73,21,3.58,MV,1720594616,28.75
400,hobyo,5.3505,48.5268,301.05,73,99,11.32,SO,1720594618,27.900000000000034
401,sindirgi,39.2413,28.1784,303.86,45,0,4.87,TR,1720594619,30.710000000000036
402,thunder bay,48.4001,-89.3168,291.14,88,75,1.54,CA,1720594620,17.99000000000001
403,miracema do tocantins,-9.5618,-48.3967,294.9,49,0,1.0,BR,1720594622,21.75
404,ad dabbah,18.05,30.95,311.08,28,72,5.99,SD,1720594623,37.93000000000001
405,wewak,-3.5534,143.6268,301.54,74,99,4.05,PG,1720594624,28.390000000000043
406,smara,26.7384,-11.6719,291.82,84,7,5.26,EH,1720594625,18.670000000000016
407,nanao,37.05,136.9667,299.26,99,100,2.27,JP,1720594626,26.110000000000014
408,broome,42.2506,-75.833,296.73,91,98,0.92,US,1720594627,23.58000000000004
409,alofi,-19.0595,-169.9187,294.09,83,75,4.63,NU,1720594630,20.939999999999998
410,tondano,1.3038,124.9112,296.2,93,97,0.83,ID,1720594631,23.05000000000001
411,juan griego,11.0817,-63.9655,294.22,100,100,3.09,VE,1720594632,21.07000000000005
412,boda,4.3189,17.4695,297.77,74,100,1.57,CF,1720594634,24.620000000000005
413,panacan,9.2463,118.4082,300.92,78,100,1.96,PH,1720594635,27.77000000000004
414,vozhega,60.4725,40.2213,294.17,44,0,3.68,RU,1720594636,21.02000000000004
415,pandan,14.0453,124.1694,303.2,70,100,2.41,PH,1720594637,30.05000000000001
416,port lincoln,-34.7333,135.8667,290.15,56,100,8.2,AU,1720594638,17.0
417,topes de collantes,21.9139,-80.0189,294.53,94,36,2.7,CU,1720594640,21.379999999999995
418,hotan,37.0997,79.9269,306.77,16,100,2.8,CN,1720594641,33.620000000000005
419,puerto lempira,15.2667,-83.7667,299.1,89,30,3.44,HN,1720594642,25.950000000000045
420,rikaze,29.25,88.8833,296.61,32,24,1.29,CN,1720594643,23.460000000000036
421,alesund,62.4723,6.1549,288.33,83,0,7.72,NO,1720594644,15.180000000000007
422,eufaula,31.8913,-85.1455,299.17,92,0,0.0,US,1720594645,26.02000000000004
423,sarmiento,-45.5882,-69.07,272.8,71,12,2.63,AR,1720594647,-0.3499999999999659
424,deqing,30.5448,119.9599,307.1,56,100,2.82,CN,1720594648,33.950000000000045
425,rio gallegos,-51.6226,-69.2181,275.18,87,0,10.29,AR,1720594649,2.0300000000000296
426,port saint john's,-31.6229,29.5448,294.01,28,1,1.8,ZA,1720594650,20.860000000000014
427,russkaya polyana,49.417,31.9201,302.68,51,0,3.76,UA,1720594651,29.53000000000003
428,new plymouth,-39.0667,174.0833,284.71,100,78,2.42,NZ,1720594653,11.560000000000002
429,vostochnyy,55.8167,37.8667,296.95,100,80,3.88,RU,1720594654,23.80000000000001
430,chonchi,-42.6128,-73.8092,278.77,90,95,2.6,CL,1720594656,5.6200000000000045
431,savanna-la-mar,18.219,-78.1332,301.12,89,10,1.04,JM,1720594658,27.970000000000027
432,arar,30.9753,41.0381,310.16,10,0,0.0,SA,1720594660,37.01000000000005
433,berezovyy,51.6667,135.7,284.18,96,100,1.84,RU,1720594661,11.03000000000003
434,nadi,-17.8,177.4167,299.15,65,40,5.66,FJ,1720594662,26.0
435,yangambi,0.8102,24.4336,299.73,67,86,0.51,CD,1720594664,26.58000000000004
436,upington,-28.4478,21.2561,281.36,29,0,1.54,ZA,1720594665,8.210000000000036
437,cestos city,5.46,-9.5828,297.6,85,100,5.4,LR,1720594666,24.450000000000045
438,saint croix,17.7397,-64.7388,299.79,85,0,2.06,VI,1720594667,26.640000000000043
439,grand falls-windsor,48.9332,-55.6649,291.76,91,100,4.71,CA,1720594668,18.610000000000014
440,ukhta,63.5671,53.6835,299.04,49,98,4.64,RU,1720594670,25.890000000000043
441,phillip island,-38.4835,145.231,285.08,70,0,4.53,AU,1720594671,11.930000000000007
442,misratah,32.3754,15.0925,301.64,45,0,3.35,LY,1720594672,28.49000000000001
443,polyarnyy,69.1989,33.4478,284.37,67,89,3.09,RU,1720594673,11.220000000000027
444,tabou,4.423,-7.3528,297.33,85,100,4.75,CI,1720594674,24.180000000000007
445,olenino,56.2092,33.4889,294.45,50,63,2.07,RU,1720594676,21.30000000000001
446,puerto armuelles,8.2833,-82.8667,299.31,82,99,3.13,PA,1720594677,26.160000000000025
447,saint-philippe,-21.3585,55.7679,296.92,64,0,4.19,RE,1720594678,23.77000000000004
448,walvis bay,-22.9575,14.5053,282.68,29,0,1.03,NA,1720594679,9.53000000000003
449,vadso,70.0744,29.7487,287.64,76,75,1.54,NO,1720594680,14.490000000000009
450,maputo,-25.9653,32.5892,285.97,33,0,3.13,MZ,1720594682,12.82000000000005
451,ilhabela,-23.7781,-45.3581,291.88,95,99,2.36,BR,1720594683,18.730000000000018
452,plettenberg bay,-34.0527,23.3716,286.84,71,93,1.8,ZA,1720594684,13.689999999999998
453,bayanaul,50.7889,75.6956,296.3,38,75,4.25,KZ,1720594685,23.150000000000034
454,alexandria,31.2156,29.9553,302.45,66,0,2.76,EG,1720594686,29.30000000000001
455,pitrufquen,-38.9833,-72.65,276.16,70,0,3.09,CL,1720594688,3.0100000000000477
456,chibougamau,49.9168,-74.3659,288.94,94,0,2.06,CA,1720594689,15.79000000000002
457,kingston,17.997,-76.7936,301.68,79,20,2.57,JM,1720594690,28.53000000000003
458,kloulklubed,7.0419,134.2556,300.43,79,100,3.25,PW,1720594691,27.28000000000003
459,dalbandin,28.8947,64.4101,312.76,21,26,4.35,PK,1720594692,39.610000000000014
460,yeed,4.55,43.0333,300.07,62,100,9.22,SO,1720594695,26.920000000000016
461,kone,-21.0595,164.8658,294.96,79,0,2.9,NC,1720594696,21.810000000000002
462,nuuk,64.1835,-51.7216,276.97,100,100,9.39,GL,1720594697,3.82000000000005
463,revelstoke,50.9832,-118.2023,294.16,73,75,1.54,CA,1720594505,21.010000000000048
464,puerto deseado,-47.7503,-65.8938,276.12,63,55,4.86,AR,1720594699,2.9700000000000273
465,santa ana,33.7456,-117.8678,297.16,85,75,2.06,US,1720594701,24.010000000000048
466,grand-bassam,5.2118,-3.7388,298.13,91,100,3.63,CI,1720594702,24.980000000000018
467,nehe,48.4833,124.8333,306.99,15,7,4.09,CN,1720594703,33.84000000000003
468,mar del plata,-38.0023,-57.5575,274.23,72,0,0.89,AR,1720594704,1.080000000000041
469,vila franca do campo,37.7167,-25.4333,293.38,94,100,3.08,PT,1720594705,20.230000000000018
470,hami,42.8,93.45,309.36,18,89,7.66,CN,1720594707,36.210000000000036
471,al wafrah,28.6392,47.9306,317.6,10,3,3.02,KW,1720594708,44.450000000000045
472,likisa,-8.6695,125.6875,296.36,60,100,3.24,TL,1720594709,23.210000000000036
473,martapura,-3.4167,114.85,301.2,83,40,2.06,ID,1720594710,28.05000000000001
474,manta,-0.95,-80.7333,296.03,88,100,4.12,EC,1720594711,22.879999999999995
475,opuwo,-18.0607,13.84,287.98,19,0,2.76,NA,1720594712,14.830000000000041
476,wamba,8.9333,8.6,296.66,90,99,1.03,NG,1720594714,23.510000000000048
477,chake chake,-5.2459,39.7666,300.3,66,99,5.33,TZ,1720594715,27.150000000000034
478,eyl,7.9803,49.8164,303.62,57,100,12.25,SO,1720594716,30.470000000000027
479,brush,40.2589,-103.6238,292.04,48,0,3.09,US,1720594717,18.890000000000043
480,tejen,37.3834,60.5054,311.73,15,0,3.66,TM,1720594719,38.58000000000004
481,macapa,0.0389,-51.0664,300.14,94,75,2.57,BR,1720594720,26.99000000000001
482,bardai,11.65,7.2333,297.36,72,21,6.04,NG,1720594721,24.210000000000036
483,pottsville,40.6857,-76.1955,298.4,92,45,1.02,US,1720594722,25.25
484,tatarsk,55.219,75.9828,298.38,52,100,4.89,RU,1720594723,25.230000000000018
485,kirensk,57.7853,108.1119,307.18,30,13,1.64,RU,1720594724,34.03000000000003
486,constitucion,-35.3333,-72.4167,277.29,84,2,2.22,CL,1720594726,4.140000000000043
487,recani,31.2846,-4.2688,306.24,8,0,4.7,MA,1720594727,33.09000000000003
488,kristinestad,62.2743,21.376,293.2,63,100,2.34,FI,1720594728,20.05000000000001
489,chistopol',55.3631,50.6424,299.02,56,0,2.7,RU,1720594729,25.870000000000005
490,sant antoni de portmany,38.9807,1.3036,298.36,79,75,1.03,ES,1720594730,25.210000000000036
491,carutapera,-1.195,-46.02,296.87,95,76,3.15,BR,1720594732,23.720000000000027
492,gorontalo,0.5412,123.0595,297.71,95,100,0.35,ID,1720594733,24.560000000000002
493,kas,36.2018,29.6377,306.62,51,0,3.46,TR,1720594734,33.47000000000003
494,tindouf,27.6711,-8.1474,300.4,32,0,5.14,DZ,1720594735,27.25
495,datca,36.7378,27.6842,308.56,65,0,0.78,TR,1720594736,35.410000000000025
496,mareeba,-17.0,145.4333,298.95,58,13,2.89,AU,1720594738,25.80000000000001
497,lagos,6.5833,3.75,297.83,91,93,1.95,NG,1720594000,24.680000000000007
498,sovetsk,55.0839,21.8785,297.01,61,9,5.36,RU,1720594740,23.860000000000014
499,tanjung pandan,-2.75,107.65,304.63,57,100,2.31,ID,1720594741,31.480000000000018
500,san jeronimo de juarez,17.1333,-100.4667,298.35,89,100,1.88,MX,1720594742,25.200000000000045
501,arari,-3.4536,-44.78,294.7,96,99,1.67,BR,1720594743,21.55000000000001
502,salavan,15.7167,106.4167,304.78,61,97,2.53,LA,1720594745,31.629999999999995
503,sinop,41.7711,34.8709,297.5,63,78,3.12,TR,1720594746,24.350000000000023
504,magadan,59.5667,150.8,291.43,57,5,2.99,RU,1720594747,18.28000000000003
505,qarauyl,48.9451,79.255,294.31,48,100,4.76,KZ,1720594748,21.160000000000025
506,pangody,65.85,74.4859,295.48,38,100,4.61,RU,1720594749,22.33000000000004
507,rabaul,-4.1967,152.1721,301.51,79,100,6.43,PG,1720594751,28.360000000000014
508,jayapura,-2.5333,140.7,304.81,69,22,2.06,ID,1720594752,31.660000000000025
509,mil'kovo,55.6078,37.7956,297.28,51,64,4.36,RU,1720594753,24.129999999999995
510,kintinku,-5.8833,35.2333,296.86,40,64,3.4,TZ,1720594754,23.710000000000036
511,nizhneudinsk,54.9076,99.0276,293.51,94,100,4.04,RU,1720594755,20.360000000000014
512,pato branco,-26.2286,-52.6706,282.19,99,100,0.6,BR,1720594757,9.04000000000002
513,lensk,60.7253,114.9278,305.69,34,19,1.35,RU,1720594758,32.54000000000002
514,mallammaduri,12.565,9.9573,300.83,59,100,5.6,NG,1720594759,27.680000000000007
515,poronaysk,49.2167,143.1167,287.64,89,88,2.37,RU,1720594760,14.490000000000009
516,labytnangi,66.6572,66.4183,299.87,38,0,3.53,RU,1720594761,26.720000000000027
517,anloga,5.7947,0.8973,297.99,86,100,4.64,GH,1720594763,24.840000000000032
518,shalkar,47.8288,59.6258,308.21,21,25,5.13,KZ,1720594764,35.06
519,isangel,-19.55,169.2667,296.15,82,39,6.99,VU,1720594765,23.0
520,corumba,-19.0092,-57.6533,282.51,95,73,0.97,BR,1720594766,9.360000000000014
521,kirov,58.5966,49.6601,299.58,48,4,2.9,RU,1720594767,26.430000000000007
522,taro,-8.3862,115.28,298.15,57,82,2.07,ID,1720594769,25.0
523,sao joao da barra,-21.6403,-41.0511,294.31,93,94,4.23,BR,1720594770,21.160000000000025
524,vila velha,-20.3297,-40.2925,296.12,91,0,4.12,BR,1720594771,22.970000000000027
525,nha trang,12.25,109.1833,308.15,63,99,5.74,VN,1720594772,35.0
526,ejura,7.3856,-1.3562,295.34,94,90,1.85,GH,1720594773,22.189999999999998
527,general cabrera,-32.8131,-63.8724,274.83,67,10,3.1,AR,1720594775,1.6800000000000068
528,porto novo,6.4965,2.6036,299.05,86,100,2.87,BJ,1720594776,25.900000000000034
529,aracruz,-19.8203,-40.2733,295.71,98,100,1.35,BR,1720594777,22.560000000000002
530,al muwayh,22.4333,41.7583,309.02,13,41,2.36,SA,1720594780,35.870000000000005
531,marco island,25.9363,-81.7157,302.06,91,92,3.47,US,1720594781,28.910000000000025
532,myitkyina,25.3833,97.4,297.08,100,100,1.02,MM,1720594782,23.930000000000007
533,tateyama,34.9833,139.8667,301.11,89,75,7.72,JP,1720594783,27.960000000000036
534,suances,43.4334,-4.0434,293.21,97,20,1.03,ES,1720594784,20.060000000000002
535,ugoofaaru,5.6667,73.0,301.71,78,100,5.55,MV,1720594786,28.560000000000002
536,grande prairie,55.1667,-118.8027,293.25,64,20,1.03,CA,1720594561,20.100000000000023
537,gueugnon,46.6036,4.0629,293.14,99,79,1.82,FR,1720594788,19.99000000000001
538,anatoli,39.6389,20.8653,301.01,51,0,0.51,GR,1720594790,27.860000000000014
539,bratsk,56.1325,101.6142,304.42,47,100,1.08,RU,1720594792,31.27000000000004
540,port sudan,19.6175,37.2164,310.42,27,79,3.37,SD,1720594794,37.27000000000004
541,ujae,8.9322,165.7642,301.8,79,100,7.43,MH,1720594795,28.650000000000034
542,bom jesus,-9.0744,-44.3586,290.49,59,4,0.49,BR,1720594796,17.340000000000032
543,forio,40.7342,13.8646,303.1,88,0,1.79,IT,1720594797,29.950000000000045
544,ji'an,27.1172,114.9793,310.31,43,91,1.8,CN,1720594799,37.160000000000025
545,gadzhiyevo,69.2551,33.3362,284.94,65,75,2.91,RU,1720594800,11.79000000000002
546,annino,59.7706,30.0561,293.01,64,0,4.0,RU,1720594801,19.860000000000014
547,likiep,9.8251,169.3107,301.06,73,5,8.58,MH,1720594802,27.910000000000025
